 id_cliente |    nombre    | apellido | total_gastado | puesto 
      140926 | TP3_SB2026TP3_PRODUCTO_040926 | Almacen    |      2426.00
      140931 | TP3_SB2026TP3_PRODUCTO_040931 | Almacen    |      2611.00
      140936 | TP3_SB2026TP3_PRODUCTO_040936 | Almacen    |      2796.00
      140941 | TP3_SB2026TP3_PRODUCTO_040941 | Almacen    |      2981.00
      140946 | TP3_SB2026TP3_PRODUCTO_040946 | Almacen    |      3166.00
      140961 | TP3_SB2026TP3_PRODUCTO_040961 | Almacen    |      3721.00
      140991 | TP3_SB2026TP3_PRODUCTO_040991 | Almacen    |      4831.00
      140996 | TP3_SB2026TP3_PRODUCTO_040996 | Almacen    |       515.00
      141001 | TP3_SB2026TP3_PRODUCTO_041001 | Almacen    |       700.00
      141006 | TP3_SB2026TP3_PRODUCTO_041006 | Almacen    |       885.00
      141011 | TP3_SB2026TP3_PRODUCTO_041011 | Almacen    |      1070.00
      141016 | TP3_SB2026TP3_PRODUCTO_041016 | Almacen    |      1255.00
      141046 | TP3_SB2026TP3_PRODUCTO_041046 | Almacen    |      2365.00
      141051 | TP3_SB2026TP3_PRODUCTO_041051 | Almacen    |      2550.00
      141056 | TP3_SB2026TP3_PRODUCTO_041056 | Almacen    |      2735.00
      141076 | TP3_SB2026TP3_PRODUCTO_041076 | Almacen    |      3475.00
      141081 | TP3_SB2026TP3_PRODUCTO_041081 | Almacen    |      3660.00
      141086 | TP3_SB2026TP3_PRODUCTO_041086 | Almacen    |      3845.00
      141091 | TP3_SB2026TP3_PRODUCTO_041091 | Almacen    |      4030.00
      141096 | TP3_SB2026TP3_PRODUCTO_041096 | Almacen    |      4215.00
      141101 | TP3_SB2026TP3_PRODUCTO_041101 | Almacen    |      4400.00
      141131 | TP3_SB2026TP3_PRODUCTO_041131 | Almacen    |      1009.00
      141136 | TP3_SB2026TP3_PRODUCTO_041136 | Almacen    |      1194.00
      141141 | TP3_SB2026TP3_PRODUCTO_041141 | Almacen    |      1379.00
      141146 | TP3_SB2026TP3_PRODUCTO_041146 | Almacen    |      1564.00
      141151 | TP3_SB2026TP3_PRODUCTO_041151 | Almacen    |      1749.00
      141156 | TP3_SB2026TP3_PRODUCTO_041156 | Almacen    |      1934.00
      141181 | TP3_SB2026TP3_PRODUCTO_041181 | Almacen    |      2859.00
      141186 | TP3_SB2026TP3_PRODUCTO_041186 | Almacen    |      3044.00
      141216 | TP3_SB2026TP3_PRODUCTO_041216 | Almacen    |      4154.00
      141221 | TP3_SB2026TP3_PRODUCTO_041221 | Almacen    |      4339.00
      141226 | TP3_SB2026TP3_PRODUCTO_041226 | Almacen    |      4524.00
      141231 | TP3_SB2026TP3_PRODUCTO_041231 | Almacen    |      4709.00
      141236 | TP3_SB2026TP3_PRODUCTO_041236 | Almacen    |      4894.00
      141241 | TP3_SB2026TP3_PRODUCTO_041241 | Almacen    |       578.00
      141266 | TP3_SB2026TP3_PRODUCTO_041266 | Almacen    |      1503.00
      141271 | TP3_SB2026TP3_PRODUCTO_041271 | Almacen    |      1688.00
      141276 | TP3_SB2026TP3_PRODUCTO_041276 | Almacen    |      1873.00
      141281 | TP3_SB2026TP3_PRODUCTO_041281 | Almacen    |      2058.00
      141291 | TP3_SB2026TP3_PRODUCTO_041291 | Almacen    |      2428.00
      141296 | TP3_SB2026TP3_PRODUCTO_041296 | Almacen    |      2613.00
      141301 | TP3_SB2026TP3_PRODUCTO_041301 | Almacen    |      2798.00
      141306 | TP3_SB2026TP3_PRODUCTO_041306 | Almacen    |      2983.00
      141321 | TP3_SB2026TP3_PRODUCTO_041321 | Almacen    |      3538.00
      141326 | TP3_SB2026TP3_PRODUCTO_041326 | Almacen    |      3723.00
      141351 | TP3_SB2026TP3_PRODUCTO_041351 | Almacen    |      4648.00
      141356 | TP3_SB2026TP3_PRODUCTO_041356 | Almacen    |      4833.00
      141361 | TP3_SB2026TP3_PRODUCTO_041361 | Almacen    |       517.00
      141366 | TP3_SB2026TP3_PRODUCTO_041366 | Almacen    |       702.00
      141371 | TP3_SB2026TP3_PRODUCTO_041371 | Almacen    |       887.00
      141376 | TP3_SB2026TP3_PRODUCTO_041376 | Almacen    |      1072.00
      141381 | TP3_SB2026TP3_PRODUCTO_041381 | Almacen    |      1257.00
      141406 | TP3_SB2026TP3_PRODUCTO_041406 | Almacen    |      2182.00
      141411 | TP3_SB2026TP3_PRODUCTO_041411 | Almacen    |      2367.00
      141416 | TP3_SB2026TP3_PRODUCTO_041416 | Almacen    |      2552.00
      141436 | TP3_SB2026TP3_PRODUCTO_041436 | Almacen    |      3292.00
      141441 | TP3_SB2026TP3_PRODUCTO_041441 | Almacen    |      3477.00
      141446 | TP3_SB2026TP3_PRODUCTO_041446 | Almacen    |      3662.00
      141451 | TP3_SB2026TP3_PRODUCTO_041451 | Almacen    |      3847.00
      141456 | TP3_SB2026TP3_PRODUCTO_041456 | Almacen    |      4032.00
      141461 | TP3_SB2026TP3_PRODUCTO_041461 | Almacen    |      4217.00
      141466 | TP3_SB2026TP3_PRODUCTO_041466 | Almacen    |      4402.00
      141491 | TP3_SB2026TP3_PRODUCTO_041491 | Almacen    |       826.00
      141496 | TP3_SB2026TP3_PRODUCTO_041496 | Almacen    |      1011.00
      141501 | TP3_SB2026TP3_PRODUCTO_041501 | Almacen    |      1196.00
      141506 | TP3_SB2026TP3_PRODUCTO_041506 | Almacen    |      1381.00
      141511 | TP3_SB2026TP3_PRODUCTO_041511 | Almacen    |      1566.00
      141516 | TP3_SB2026TP3_PRODUCTO_041516 | Almacen    |      1751.00
      141521 | TP3_SB2026TP3_PRODUCTO_041521 | Almacen    |      1936.00
      141546 | TP3_SB2026TP3_PRODUCTO_041546 | Almacen    |      2861.00
      141551 | TP3_SB2026TP3_PRODUCTO_041551 | Almacen    |      3046.00
      141576 | TP3_SB2026TP3_PRODUCTO_041576 | Almacen    |      3971.00
      141581 | TP3_SB2026TP3_PRODUCTO_041581 | Almacen    |      4156.00
      141586 | TP3_SB2026TP3_PRODUCTO_041586 | Almacen    |      4341.00
      141591 | TP3_SB2026TP3_PRODUCTO_041591 | Almacen    |      4526.00
      141596 | TP3_SB2026TP3_PRODUCTO_041596 | Almacen    |      4711.00
      141601 | TP3_SB2026TP3_PRODUCTO_041601 | Almacen    |      4896.00
      141606 | TP3_SB2026TP3_PRODUCTO_041606 | Almacen    |       580.00
      141631 | TP3_SB2026TP3_PRODUCTO_041631 | Almacen    |      1505.00
      141636 | TP3_SB2026TP3_PRODUCTO_041636 | Almacen    |      1690.00
      141641 | TP3_SB2026TP3_PRODUCTO_041641 | Almacen    |      1875.00
      141651 | TP3_SB2026TP3_PRODUCTO_041651 | Almacen    |      2245.00
      141656 | TP3_SB2026TP3_PRODUCTO_041656 | Almacen    |      2430.00
      141661 | TP3_SB2026TP3_PRODUCTO_041661 | Almacen    |      2615.00
      141666 | TP3_SB2026TP3_PRODUCTO_041666 | Almacen    |      2800.00
      141681 | TP3_SB2026TP3_PRODUCTO_041681 | Almacen    |      3355.00
      141686 | TP3_SB2026TP3_PRODUCTO_041686 | Almacen    |      3540.00
      141691 | TP3_SB2026TP3_PRODUCTO_041691 | Almacen    |      3725.00
      141716 | TP3_SB2026TP3_PRODUCTO_041716 | Almacen    |      4650.00
      141721 | TP3_SB2026TP3_PRODUCTO_041721 | Almacen    |      4835.00
      141726 | TP3_SB2026TP3_PRODUCTO_041726 | Almacen    |       519.00
      141731 | TP3_SB2026TP3_PRODUCTO_041731 | Almacen    |       704.00
      141736 | TP3_SB2026TP3_PRODUCTO_041736 | Almacen    |       889.00
      141741 | TP3_SB2026TP3_PRODUCTO_041741 | Almacen    |      1074.00
      141746 | TP3_SB2026TP3_PRODUCTO_041746 | Almacen    |      1259.00
      141771 | TP3_SB2026TP3_PRODUCTO_041771 | Almacen    |      2184.00
      141776 | TP3_SB2026TP3_PRODUCTO_041776 | Almacen    |      2369.00
      141796 | TP3_SB2026TP3_PRODUCTO_041796 | Almacen    |      3109.00
      141801 | TP3_SB2026TP3_PRODUCTO_041801 | Almacen    |      3294.00
      141806 | TP3_SB2026TP3_PRODUCTO_041806 | Almacen    |      3479.00
      141811 | TP3_SB2026TP3_PRODUCTO_041811 | Almacen    |      3664.00
      141816 | TP3_SB2026TP3_PRODUCTO_041816 | Almacen    |      3849.00
      141821 | TP3_SB2026TP3_PRODUCTO_041821 | Almacen    |      4034.00
      141826 | TP3_SB2026TP3_PRODUCTO_041826 | Almacen    |      4219.00
      141831 | TP3_SB2026TP3_PRODUCTO_041831 | Almacen    |      4404.00
      141856 | TP3_SB2026TP3_PRODUCTO_041856 | Almacen    |       828.00
      141861 | TP3_SB2026TP3_PRODUCTO_041861 | Almacen    |      1013.00
      141866 | TP3_SB2026TP3_PRODUCTO_041866 | Almacen    |      1198.00
      141871 | TP3_SB2026TP3_PRODUCTO_041871 | Almacen    |      1383.00
      141876 | TP3_SB2026TP3_PRODUCTO_041876 | Almacen    |      1568.00
      141881 | TP3_SB2026TP3_PRODUCTO_041881 | Almacen    |      1753.00
      141911 | TP3_SB2026TP3_PRODUCTO_041911 | Almacen    |      2863.00
      141916 | TP3_SB2026TP3_PRODUCTO_041916 | Almacen    |      3048.00
      141941 | TP3_SB2026TP3_PRODUCTO_041941 | Almacen    |      3973.00
      141946 | TP3_SB2026TP3_PRODUCTO_041946 | Almacen    |      4158.00
      141951 | TP3_SB2026TP3_PRODUCTO_041951 | Almacen    |      4343.00
      141956 | TP3_SB2026TP3_PRODUCTO_041956 | Almacen    |      4528.00
      141961 | TP3_SB2026TP3_PRODUCTO_041961 | Almacen    |      4713.00
      141966 | TP3_SB2026TP3_PRODUCTO_041966 | Almacen    |      4898.00
      141996 | TP3_SB2026TP3_PRODUCTO_041996 | Almacen    |      1507.00
      142001 | TP3_SB2026TP3_PRODUCTO_042001 | Almacen    |      1692.00
      142011 | TP3_SB2026TP3_PRODUCTO_042011 | Almacen    |      2062.00
      142016 | TP3_SB2026TP3_PRODUCTO_042016 | Almacen    |      2247.00
      142021 | TP3_SB2026TP3_PRODUCTO_042021 | Almacen    |      2432.00
      142026 | TP3_SB2026TP3_PRODUCTO_042026 | Almacen    |      2617.00
      142041 | TP3_SB2026TP3_PRODUCTO_042041 | Almacen    |      3172.00
      142046 | TP3_SB2026TP3_PRODUCTO_042046 | Almacen    |      3357.00
      142051 | TP3_SB2026TP3_PRODUCTO_042051 | Almacen    |      3542.00
      142081 | TP3_SB2026TP3_PRODUCTO_042081 | Almacen    |      4652.00
      142086 | TP3_SB2026TP3_PRODUCTO_042086 | Almacen    |      4837.00
      142091 | TP3_SB2026TP3_PRODUCTO_042091 | Almacen    |       521.00
      142096 | TP3_SB2026TP3_PRODUCTO_042096 | Almacen    |       706.00
      142101 | TP3_SB2026TP3_PRODUCTO_042101 | Almacen    |       891.00
      142106 | TP3_SB2026TP3_PRODUCTO_042106 | Almacen    |      1076.00
      142136 | TP3_SB2026TP3_PRODUCTO_042136 | Almacen    |      2186.00
      142156 | TP3_SB2026TP3_PRODUCTO_042156 | Almacen    |      2926.00
      142161 | TP3_SB2026TP3_PRODUCTO_042161 | Almacen    |      3111.00
      142166 | TP3_SB2026TP3_PRODUCTO_042166 | Almacen    |      3296.00
      142171 | TP3_SB2026TP3_PRODUCTO_042171 | Almacen    |      3481.00
      142176 | TP3_SB2026TP3_PRODUCTO_042176 | Almacen    |      3666.00
      142181 | TP3_SB2026TP3_PRODUCTO_042181 | Almacen    |      3851.00
      142186 | TP3_SB2026TP3_PRODUCTO_042186 | Almacen    |      4036.00
      142191 | TP3_SB2026TP3_PRODUCTO_042191 | Almacen    |      4221.00
      142221 | TP3_SB2026TP3_PRODUCTO_042221 | Almacen    |       830.00
      142226 | TP3_SB2026TP3_PRODUCTO_042226 | Almacen    |      1015.00
      142231 | TP3_SB2026TP3_PRODUCTO_042231 | Almacen    |      1200.00
      142236 | TP3_SB2026TP3_PRODUCTO_042236 | Almacen    |      1385.00
      142241 | TP3_SB2026TP3_PRODUCTO_042241 | Almacen    |      1570.00
      142276 | TP3_SB2026TP3_PRODUCTO_042276 | Almacen    |      2865.00
      142306 | TP3_SB2026TP3_PRODUCTO_042306 | Almacen    |      3975.00
      142311 | TP3_SB2026TP3_PRODUCTO_042311 | Almacen    |      4160.00
      142316 | TP3_SB2026TP3_PRODUCTO_042316 | Almacen    |      4345.00
      142321 | TP3_SB2026TP3_PRODUCTO_042321 | Almacen    |      4530.00
      142326 | TP3_SB2026TP3_PRODUCTO_042326 | Almacen    |      4715.00
      142361 | TP3_SB2026TP3_PRODUCTO_042361 | Almacen    |      1509.00
      142371 | TP3_SB2026TP3_PRODUCTO_042371 | Almacen    |      1879.00
      142376 | TP3_SB2026TP3_PRODUCTO_042376 | Almacen    |      2064.00
      142381 | TP3_SB2026TP3_PRODUCTO_042381 | Almacen    |      2249.00
      142386 | TP3_SB2026TP3_PRODUCTO_042386 | Almacen    |      2434.00
      142391 | TP3_SB2026TP3_PRODUCTO_042391 | Almacen    |      2619.00
      142401 | TP3_SB2026TP3_PRODUCTO_042401 | Almacen    |      2989.00
      142406 | TP3_SB2026TP3_PRODUCTO_042406 | Almacen    |      3174.00
      142411 | TP3_SB2026TP3_PRODUCTO_042411 | Almacen    |      3359.00
      142446 | TP3_SB2026TP3_PRODUCTO_042446 | Almacen    |      4654.00
      142451 | TP3_SB2026TP3_PRODUCTO_042451 | Almacen    |      4839.00
      142456 | TP3_SB2026TP3_PRODUCTO_042456 | Almacen    |       523.00
      142461 | TP3_SB2026TP3_PRODUCTO_042461 | Almacen    |       708.00
      142466 | TP3_SB2026TP3_PRODUCTO_042466 | Almacen    |       893.00
      142516 | TP3_SB2026TP3_PRODUCTO_042516 | Almacen    |      2743.00
      142521 | TP3_SB2026TP3_PRODUCTO_042521 | Almacen    |      2928.00
      142526 | TP3_SB2026TP3_PRODUCTO_042526 | Almacen    |      3113.00
      142531 | TP3_SB2026TP3_PRODUCTO_042531 | Almacen    |      3298.00
      142536 | TP3_SB2026TP3_PRODUCTO_042536 | Almacen    |      3483.00
      142541 | TP3_SB2026TP3_PRODUCTO_042541 | Almacen    |      3668.00
      142546 | TP3_SB2026TP3_PRODUCTO_042546 | Almacen    |      3853.00
      142551 | TP3_SB2026TP3_PRODUCTO_042551 | Almacen    |      4038.00
      142586 | TP3_SB2026TP3_PRODUCTO_042586 | Almacen    |       832.00
      142591 | TP3_SB2026TP3_PRODUCTO_042591 | Almacen    |      1017.00
      142596 | TP3_SB2026TP3_PRODUCTO_042596 | Almacen    |      1202.00
      142601 | TP3_SB2026TP3_PRODUCTO_042601 | Almacen    |      1387.00
      142671 | TP3_SB2026TP3_PRODUCTO_042671 | Almacen    |      3977.00
      142676 | TP3_SB2026TP3_PRODUCTO_042676 | Almacen    |      4162.00
      142681 | TP3_SB2026TP3_PRODUCTO_042681 | Almacen    |      4347.00
      142686 | TP3_SB2026TP3_PRODUCTO_042686 | Almacen    |      4532.00
      142736 | TP3_SB2026TP3_PRODUCTO_042736 | Almacen    |      1881.00
      142741 | TP3_SB2026TP3_PRODUCTO_042741 | Almacen    |      2066.00
      142746 | TP3_SB2026TP3_PRODUCTO_042746 | Almacen    |      2251.00
      142751 | TP3_SB2026TP3_PRODUCTO_042751 | Almacen    |      2436.00
      142761 | TP3_SB2026TP3_PRODUCTO_042761 | Almacen    |      2806.00
      142766 | TP3_SB2026TP3_PRODUCTO_042766 | Almacen    |      2991.00
      142771 | TP3_SB2026TP3_PRODUCTO_042771 | Almacen    |      3176.00
      142811 | TP3_SB2026TP3_PRODUCTO_042811 | Almacen    |      4656.00
      142816 | TP3_SB2026TP3_PRODUCTO_042816 | Almacen    |      4841.00
      142821 | TP3_SB2026TP3_PRODUCTO_042821 | Almacen    |       525.00
      142826 | TP3_SB2026TP3_PRODUCTO_042826 | Almacen    |       710.00
      142876 | TP3_SB2026TP3_PRODUCTO_042876 | Almacen    |      2560.00
      142881 | TP3_SB2026TP3_PRODUCTO_042881 | Almacen    |      2745.00
      142886 | TP3_SB2026TP3_PRODUCTO_042886 | Almacen    |      2930.00
      142891 | TP3_SB2026TP3_PRODUCTO_042891 | Almacen    |      3115.00
      142896 | TP3_SB2026TP3_PRODUCTO_042896 | Almacen    |      3300.00
      142901 | TP3_SB2026TP3_PRODUCTO_042901 | Almacen    |      3485.00
      142906 | TP3_SB2026TP3_PRODUCTO_042906 | Almacen    |      3670.00
      142911 | TP3_SB2026TP3_PRODUCTO_042911 | Almacen    |      3855.00
      142951 | TP3_SB2026TP3_PRODUCTO_042951 | Almacen    |       834.00
      142956 | TP3_SB2026TP3_PRODUCTO_042956 | Almacen    |      1019.00
      142961 | TP3_SB2026TP3_PRODUCTO_042961 | Almacen    |      1204.00
      142981 | TP3_SB2026TP3_PRODUCTO_042981 | Almacen    |      1944.00
      143036 | TP3_SB2026TP3_PRODUCTO_043036 | Almacen    |      3979.00
      143041 | TP3_SB2026TP3_PRODUCTO_043041 | Almacen    |      4164.00
      143046 | TP3_SB2026TP3_PRODUCTO_043046 | Almacen    |      4349.00
      143066 | TP3_SB2026TP3_PRODUCTO_043066 | Almacen    |       588.00
      143096 | TP3_SB2026TP3_PRODUCTO_043096 | Almacen    |      1698.00
      143101 | TP3_SB2026TP3_PRODUCTO_043101 | Almacen    |      1883.00
      143106 | TP3_SB2026TP3_PRODUCTO_043106 | Almacen    |      2068.00
      143111 | TP3_SB2026TP3_PRODUCTO_043111 | Almacen    |      2253.00
      143121 | TP3_SB2026TP3_PRODUCTO_043121 | Almacen    |      2623.00
      143126 | TP3_SB2026TP3_PRODUCTO_043126 | Almacen    |      2808.00
      143131 | TP3_SB2026TP3_PRODUCTO_043131 | Almacen    |      2993.00
      143151 | TP3_SB2026TP3_PRODUCTO_043151 | Almacen    |      3733.00
      143176 | TP3_SB2026TP3_PRODUCTO_043176 | Almacen    |      4658.00
      143181 | TP3_SB2026TP3_PRODUCTO_043181 | Almacen    |      4843.00
      143186 | TP3_SB2026TP3_PRODUCTO_043186 | Almacen    |       527.00
      143206 | TP3_SB2026TP3_PRODUCTO_043206 | Almacen    |      1267.00
      143236 | TP3_SB2026TP3_PRODUCTO_043236 | Almacen    |      2377.00
      143241 | TP3_SB2026TP3_PRODUCTO_043241 | Almacen    |      2562.00
      143246 | TP3_SB2026TP3_PRODUCTO_043246 | Almacen    |      2747.00
      143251 | TP3_SB2026TP3_PRODUCTO_043251 | Almacen    |      2932.00
      143256 | TP3_SB2026TP3_PRODUCTO_043256 | Almacen    |      3117.00
      143261 | TP3_SB2026TP3_PRODUCTO_043261 | Almacen    |      3302.00
      143266 | TP3_SB2026TP3_PRODUCTO_043266 | Almacen    |      3487.00
      143271 | TP3_SB2026TP3_PRODUCTO_043271 | Almacen    |      3672.00
      143291 | TP3_SB2026TP3_PRODUCTO_043291 | Almacen    |      4412.00
      143316 | TP3_SB2026TP3_PRODUCTO_043316 | Almacen    |       836.00
      143321 | TP3_SB2026TP3_PRODUCTO_043321 | Almacen    |      1021.00
      143326 | TP3_SB2026TP3_PRODUCTO_043326 | Almacen    |      1206.00
      143341 | TP3_SB2026TP3_PRODUCTO_043341 | Almacen    |      1761.00
      143346 | TP3_SB2026TP3_PRODUCTO_043346 | Almacen    |      1946.00
      143376 | TP3_SB2026TP3_PRODUCTO_043376 | Almacen    |      3056.00
      143401 | TP3_SB2026TP3_PRODUCTO_043401 | Almacen    |      3981.00
      143406 | TP3_SB2026TP3_PRODUCTO_043406 | Almacen    |      4166.00
      143426 | TP3_SB2026TP3_PRODUCTO_043426 | Almacen    |      4906.00
      143431 | TP3_SB2026TP3_PRODUCTO_043431 | Almacen    |       590.00
      143456 | TP3_SB2026TP3_PRODUCTO_043456 | Almacen    |      1515.00
      143461 | TP3_SB2026TP3_PRODUCTO_043461 | Almacen    |      1700.00
      143466 | TP3_SB2026TP3_PRODUCTO_043466 | Almacen    |      1885.00
      143471 | TP3_SB2026TP3_PRODUCTO_043471 | Almacen    |      2070.00
      143481 | TP3_SB2026TP3_PRODUCTO_043481 | Almacen    |      2440.00
      143486 | TP3_SB2026TP3_PRODUCTO_043486 | Almacen    |      2625.00
      143491 | TP3_SB2026TP3_PRODUCTO_043491 | Almacen    |      2810.00
      143511 | TP3_SB2026TP3_PRODUCTO_043511 | Almacen    |      3550.00
      143516 | TP3_SB2026TP3_PRODUCTO_043516 | Almacen    |      3735.00
      143541 | TP3_SB2026TP3_PRODUCTO_043541 | Almacen    |      4660.00
      143546 | TP3_SB2026TP3_PRODUCTO_043546 | Almacen    |      4845.00
      143566 | TP3_SB2026TP3_PRODUCTO_043566 | Almacen    |      1084.00
      143571 | TP3_SB2026TP3_PRODUCTO_043571 | Almacen    |      1269.00
      143596 | TP3_SB2026TP3_PRODUCTO_043596 | Almacen    |      2194.00
      143601 | TP3_SB2026TP3_PRODUCTO_043601 | Almacen    |      2379.00
      143606 | TP3_SB2026TP3_PRODUCTO_043606 | Almacen    |      2564.00
      143611 | TP3_SB2026TP3_PRODUCTO_043611 | Almacen    |      2749.00
      143616 | TP3_SB2026TP3_PRODUCTO_043616 | Almacen    |      2934.00
      143621 | TP3_SB2026TP3_PRODUCTO_043621 | Almacen    |      3119.00
      143626 | TP3_SB2026TP3_PRODUCTO_043626 | Almacen    |      3304.00
      143631 | TP3_SB2026TP3_PRODUCTO_043631 | Almacen    |      3489.00
      143651 | TP3_SB2026TP3_PRODUCTO_043651 | Almacen    |      4229.00
      143656 | TP3_SB2026TP3_PRODUCTO_043656 | Almacen    |      4414.00
      143681 | TP3_SB2026TP3_PRODUCTO_043681 | Almacen    |       838.00
      143686 | TP3_SB2026TP3_PRODUCTO_043686 | Almacen    |      1023.00
      143701 | TP3_SB2026TP3_PRODUCTO_043701 | Almacen    |      1578.00
      143706 | TP3_SB2026TP3_PRODUCTO_043706 | Almacen    |      1763.00
      143711 | TP3_SB2026TP3_PRODUCTO_043711 | Almacen    |      1948.00
      143736 | TP3_SB2026TP3_PRODUCTO_043736 | Almacen    |      2873.00
      143741 | TP3_SB2026TP3_PRODUCTO_043741 | Almacen    |      3058.00
      143766 | TP3_SB2026TP3_PRODUCTO_043766 | Almacen    |      3983.00
      143786 | TP3_SB2026TP3_PRODUCTO_043786 | Almacen    |      4723.00
      143791 | TP3_SB2026TP3_PRODUCTO_043791 | Almacen    |      4908.00
      143796 | TP3_SB2026TP3_PRODUCTO_043796 | Almacen    |       592.00
