 id_categoria |   nombre   | cantidad_productos_activos | valor_lista_total 
      130375 | TP3_SB2026TP3_PRODUCTO_030375 | Congelados |      3626.00
      130377 | TP3_SB2026TP3_PRODUCTO_030377 | Bebidas    |      3700.00
      130404 | TP3_SB2026TP3_PRODUCTO_030404 | Perfumeria |      4699.00
      130435 | TP3_SB2026TP3_PRODUCTO_030435 | Congelados |      1345.00
      130459 | TP3_SB2026TP3_PRODUCTO_030459 | Perfumeria |      2233.00
      130486 | TP3_SB2026TP3_PRODUCTO_030486 | Almacen    |      3232.00
      130488 | TP3_SB2026TP3_PRODUCTO_030488 | Limpieza   |      3306.00
      130491 | TP3_SB2026TP3_PRODUCTO_030491 | Almacen    |      3417.00
      130515 | TP3_SB2026TP3_PRODUCTO_030515 | Congelados |      4305.00
      130544 | TP3_SB2026TP3_PRODUCTO_030544 | Perfumeria |       877.00
      130570 | TP3_SB2026TP3_PRODUCTO_030570 | Congelados |      1839.00
      130575 | TP3_SB2026TP3_PRODUCTO_030575 | Congelados |      2024.00
      130602 | TP3_SB2026TP3_PRODUCTO_030602 | Bebidas    |      3023.00
      130626 | TP3_SB2026TP3_PRODUCTO_030626 | Almacen    |      3911.00
      130631 | TP3_SB2026TP3_PRODUCTO_030631 | Almacen    |      4096.00
      130655 | TP3_SB2026TP3_PRODUCTO_030655 | Congelados |      4984.00
      130684 | TP3_SB2026TP3_PRODUCTO_030684 | Perfumeria |      1556.00
      130686 | TP3_SB2026TP3_PRODUCTO_030686 | Almacen    |      1630.00
      130713 | TP3_SB2026TP3_PRODUCTO_030713 | Limpieza   |      2629.00
      130742 | TP3_SB2026TP3_PRODUCTO_030742 | Bebidas    |      3702.00
      130771 | TP3_SB2026TP3_PRODUCTO_030771 | Almacen    |      4775.00
      130795 | TP3_SB2026TP3_PRODUCTO_030795 | Congelados |      1162.00
      130824 | TP3_SB2026TP3_PRODUCTO_030824 | Perfumeria |      2235.00
      130851 | TP3_SB2026TP3_PRODUCTO_030851 | Almacen    |      3234.00
      130853 | TP3_SB2026TP3_PRODUCTO_030853 | Limpieza   |      3308.00
      130911 | TP3_SB2026TP3_PRODUCTO_030911 | Almacen    |       953.00
      130935 | TP3_SB2026TP3_PRODUCTO_030935 | Congelados |      1841.00
      130964 | TP3_SB2026TP3_PRODUCTO_030964 | Perfumeria |      2914.00
      130967 | TP3_SB2026TP3_PRODUCTO_030967 | Bebidas    |      3025.00
      130991 | TP3_SB2026TP3_PRODUCTO_030991 | Almacen    |      3913.00
      130996 | TP3_SB2026TP3_PRODUCTO_030996 | Almacen    |      4098.00
      131051 | TP3_SB2026TP3_PRODUCTO_031051 | Almacen    |      1632.00
      131078 | TP3_SB2026TP3_PRODUCTO_031078 | Limpieza   |      2631.00
      131107 | TP3_SB2026TP3_PRODUCTO_031107 | Bebidas    |      3704.00
      131136 | TP3_SB2026TP3_PRODUCTO_031136 | Almacen    |      4777.00
      131162 | TP3_SB2026TP3_PRODUCTO_031162 | Bebidas    |      1238.00
      131189 | TP3_SB2026TP3_PRODUCTO_031189 | Perfumeria |      2237.00
      131218 | TP3_SB2026TP3_PRODUCTO_031218 | Limpieza   |      3310.00
      131247 | TP3_SB2026TP3_PRODUCTO_031247 | Bebidas    |      4383.00
      131276 | TP3_SB2026TP3_PRODUCTO_031276 | Almacen    |       955.00
      131305 | TP3_SB2026TP3_PRODUCTO_031305 | Congelados |      2028.00
      131329 | TP3_SB2026TP3_PRODUCTO_031329 | Perfumeria |      2916.00
      131356 | TP3_SB2026TP3_PRODUCTO_031356 | Almacen    |      3915.00
      131387 | TP3_SB2026TP3_PRODUCTO_031387 | Bebidas    |       561.00
      131416 | TP3_SB2026TP3_PRODUCTO_031416 | Almacen    |      1634.00
      131443 | TP3_SB2026TP3_PRODUCTO_031443 | Limpieza   |      2633.00
      131445 | TP3_SB2026TP3_PRODUCTO_031445 | Congelados |      2707.00
      131472 | TP3_SB2026TP3_PRODUCTO_031472 | Bebidas    |      3706.00
      131474 | TP3_SB2026TP3_PRODUCTO_031474 | Perfumeria |      3780.00
      131527 | TP3_SB2026TP3_PRODUCTO_031527 | Bebidas    |      1240.00
      131554 | TP3_SB2026TP3_PRODUCTO_031554 | Perfumeria |      2239.00
      131556 | TP3_SB2026TP3_PRODUCTO_031556 | Almacen    |      2313.00
      131583 | TP3_SB2026TP3_PRODUCTO_031583 | Limpieza   |      3312.00
      131612 | TP3_SB2026TP3_PRODUCTO_031612 | Bebidas    |      4385.00
      131665 | TP3_SB2026TP3_PRODUCTO_031665 | Congelados |      1845.00
      131670 | TP3_SB2026TP3_PRODUCTO_031670 | Congelados |      2030.00
      131694 | TP3_SB2026TP3_PRODUCTO_031694 | Perfumeria |      2918.00
      131723 | TP3_SB2026TP3_PRODUCTO_031723 | Limpieza   |      3991.00
      131752 | TP3_SB2026TP3_PRODUCTO_031752 | Bebidas    |       563.00
      131781 | TP3_SB2026TP3_PRODUCTO_031781 | Almacen    |      1636.00
      131805 | TP3_SB2026TP3_PRODUCTO_031805 | Congelados |      2524.00
      131810 | TP3_SB2026TP3_PRODUCTO_031810 | Congelados |      2709.00
      131839 | TP3_SB2026TP3_PRODUCTO_031839 | Perfumeria |      3782.00
      131863 | TP3_SB2026TP3_PRODUCTO_031863 | Limpieza   |      4670.00
      131892 | TP3_SB2026TP3_PRODUCTO_031892 | Bebidas    |      1242.00
      131919 | TP3_SB2026TP3_PRODUCTO_031919 | Perfumeria |      2241.00
      131921 | TP3_SB2026TP3_PRODUCTO_031921 | Almacen    |      2315.00
      131948 | TP3_SB2026TP3_PRODUCTO_031948 | Limpieza   |      3314.00
      131950 | TP3_SB2026TP3_PRODUCTO_031950 | Congelados |      3388.00
      131979 | TP3_SB2026TP3_PRODUCTO_031979 | Perfumeria |      4461.00
      132003 | TP3_SB2026TP3_PRODUCTO_032003 | Limpieza   |       848.00
      132030 | TP3_SB2026TP3_PRODUCTO_032030 | Congelados |      1847.00
      132032 | TP3_SB2026TP3_PRODUCTO_032032 | Bebidas    |      1921.00
      132059 | TP3_SB2026TP3_PRODUCTO_032059 | Perfumeria |      2920.00
      132088 | TP3_SB2026TP3_PRODUCTO_032088 | Limpieza   |      3993.00
      132119 | TP3_SB2026TP3_PRODUCTO_032119 | Perfumeria |       639.00
      132146 | TP3_SB2026TP3_PRODUCTO_032146 | Almacen    |      1638.00
      132148 | TP3_SB2026TP3_PRODUCTO_032148 | Limpieza   |      1712.00
      132170 | TP3_SB2026TP3_PRODUCTO_032170 | Congelados |      2526.00
      132175 | TP3_SB2026TP3_PRODUCTO_032175 | Congelados |      2711.00
      132199 | TP3_SB2026TP3_PRODUCTO_032199 | Perfumeria |      3599.00
      132204 | TP3_SB2026TP3_PRODUCTO_032204 | Perfumeria |      3784.00
      132228 | TP3_SB2026TP3_PRODUCTO_032228 | Limpieza   |      4672.00
      132257 | TP3_SB2026TP3_PRODUCTO_032257 | Bebidas    |      1244.00
      132286 | TP3_SB2026TP3_PRODUCTO_032286 | Almacen    |      2317.00
      132313 | TP3_SB2026TP3_PRODUCTO_032313 | Limpieza   |      3316.00
      132315 | TP3_SB2026TP3_PRODUCTO_032315 | Congelados |      3390.00
      132339 | TP3_SB2026TP3_PRODUCTO_032339 | Perfumeria |      4278.00
      132344 | TP3_SB2026TP3_PRODUCTO_032344 | Perfumeria |      4463.00
      132368 | TP3_SB2026TP3_PRODUCTO_032368 | Limpieza   |       850.00
      132395 | TP3_SB2026TP3_PRODUCTO_032395 | Congelados |      1849.00
      132397 | TP3_SB2026TP3_PRODUCTO_032397 | Bebidas    |      1923.00
      132424 | TP3_SB2026TP3_PRODUCTO_032424 | Perfumeria |      2922.00
      132426 | TP3_SB2026TP3_PRODUCTO_032426 | Almacen    |      2996.00
      132455 | TP3_SB2026TP3_PRODUCTO_032455 | Congelados |      4069.00
      132479 | TP3_SB2026TP3_PRODUCTO_032479 | Perfumeria |      4957.00
      132484 | TP3_SB2026TP3_PRODUCTO_032484 | Perfumeria |       641.00
      132508 | TP3_SB2026TP3_PRODUCTO_032508 | Limpieza   |      1529.00
      132513 | TP3_SB2026TP3_PRODUCTO_032513 | Limpieza   |      1714.00
      132535 | TP3_SB2026TP3_PRODUCTO_032535 | Congelados |      2528.00
      132564 | TP3_SB2026TP3_PRODUCTO_032564 | Perfumeria |      3601.00
      132595 | TP3_SB2026TP3_PRODUCTO_032595 | Congelados |      4748.00
      132622 | TP3_SB2026TP3_PRODUCTO_032622 | Bebidas    |      1246.00
      132624 | TP3_SB2026TP3_PRODUCTO_032624 | Perfumeria |      1320.00
      132651 | TP3_SB2026TP3_PRODUCTO_032651 | Almacen    |      2319.00
      132704 | TP3_SB2026TP3_PRODUCTO_032704 | Perfumeria |      4280.00
      132733 | TP3_SB2026TP3_PRODUCTO_032733 | Limpieza   |       852.00
      132762 | TP3_SB2026TP3_PRODUCTO_032762 | Bebidas    |      1925.00
      132789 | TP3_SB2026TP3_PRODUCTO_032789 | Perfumeria |      2924.00
      132791 | TP3_SB2026TP3_PRODUCTO_032791 | Almacen    |      2998.00
      132844 | TP3_SB2026TP3_PRODUCTO_032844 | Perfumeria |      4959.00
      132849 | TP3_SB2026TP3_PRODUCTO_032849 | Perfumeria |       643.00
      132873 | TP3_SB2026TP3_PRODUCTO_032873 | Limpieza   |      1531.00
      132878 | TP3_SB2026TP3_PRODUCTO_032878 | Limpieza   |      1716.00
      132902 | TP3_SB2026TP3_PRODUCTO_032902 | Bebidas    |      2604.00
      132905 | TP3_SB2026TP3_PRODUCTO_032905 | Congelados |      2715.00
      132931 | TP3_SB2026TP3_PRODUCTO_032931 | Almacen    |      3677.00
      132989 | TP3_SB2026TP3_PRODUCTO_032989 | Perfumeria |      1322.00
      133016 | TP3_SB2026TP3_PRODUCTO_033016 | Almacen    |      2321.00
      133018 | TP3_SB2026TP3_PRODUCTO_033018 | Limpieza   |      2395.00
      133071 | TP3_SB2026TP3_PRODUCTO_033071 | Almacen    |      4356.00
      133098 | TP3_SB2026TP3_PRODUCTO_033098 | Limpieza   |       854.00
      133127 | TP3_SB2026TP3_PRODUCTO_033127 | Bebidas    |      1927.00
      133156 | TP3_SB2026TP3_PRODUCTO_033156 | Almacen    |      3000.00
      133209 | TP3_SB2026TP3_PRODUCTO_033209 | Perfumeria |      4961.00
      133214 | TP3_SB2026TP3_PRODUCTO_033214 | Perfumeria |       645.00
      133238 | TP3_SB2026TP3_PRODUCTO_033238 | Limpieza   |      1533.00
      133243 | TP3_SB2026TP3_PRODUCTO_033243 | Limpieza   |      1718.00
      133265 | TP3_SB2026TP3_PRODUCTO_033265 | Congelados |      2532.00
      133267 | TP3_SB2026TP3_PRODUCTO_033267 | Bebidas    |      2606.00
      133296 | TP3_SB2026TP3_PRODUCTO_033296 | Almacen    |      3679.00
      133325 | TP3_SB2026TP3_PRODUCTO_033325 | Congelados |      4752.00
      133327 | TP3_SB2026TP3_PRODUCTO_033327 | Bebidas    |      4826.00
      133354 | TP3_SB2026TP3_PRODUCTO_033354 | Perfumeria |      1324.00
      133378 | TP3_SB2026TP3_PRODUCTO_033378 | Limpieza   |      2212.00
      133381 | TP3_SB2026TP3_PRODUCTO_033381 | Almacen    |      2323.00
      133383 | TP3_SB2026TP3_PRODUCTO_033383 | Limpieza   |      2397.00
      133407 | TP3_SB2026TP3_PRODUCTO_033407 | Bebidas    |      3285.00
      133436 | TP3_SB2026TP3_PRODUCTO_033436 | Almacen    |      4358.00
      133465 | TP3_SB2026TP3_PRODUCTO_033465 | Congelados |       930.00
      133492 | TP3_SB2026TP3_PRODUCTO_033492 | Bebidas    |      1929.00
      133494 | TP3_SB2026TP3_PRODUCTO_033494 | Perfumeria |      2003.00
      133547 | TP3_SB2026TP3_PRODUCTO_033547 | Bebidas    |      3964.00
      133574 | TP3_SB2026TP3_PRODUCTO_033574 | Perfumeria |      4963.00
      133576 | TP3_SB2026TP3_PRODUCTO_033576 | Almacen    |       536.00
      133603 | TP3_SB2026TP3_PRODUCTO_033603 | Limpieza   |      1535.00
      133608 | TP3_SB2026TP3_PRODUCTO_033608 | Limpieza   |      1720.00
      133632 | TP3_SB2026TP3_PRODUCTO_033632 | Bebidas    |      2608.00
      133663 | TP3_SB2026TP3_PRODUCTO_033663 | Limpieza   |      3755.00
      133690 | TP3_SB2026TP3_PRODUCTO_033690 | Congelados |      4754.00
      133692 | TP3_SB2026TP3_PRODUCTO_033692 | Bebidas    |      4828.00
      133719 | TP3_SB2026TP3_PRODUCTO_033719 | Perfumeria |      1326.00
      133743 | TP3_SB2026TP3_PRODUCTO_033743 | Limpieza   |      2214.00
      133748 | TP3_SB2026TP3_PRODUCTO_033748 | Limpieza   |      2399.00
      133772 | TP3_SB2026TP3_PRODUCTO_033772 | Bebidas    |      3287.00
      133801 | TP3_SB2026TP3_PRODUCTO_033801 | Almacen    |      4360.00
      133803 | TP3_SB2026TP3_PRODUCTO_033803 | Limpieza   |      4434.00
      133830 | TP3_SB2026TP3_PRODUCTO_033830 | Congelados |       932.00
      133857 | TP3_SB2026TP3_PRODUCTO_033857 | Bebidas    |      1931.00
      133859 | TP3_SB2026TP3_PRODUCTO_033859 | Perfumeria |      2005.00
      133888 | TP3_SB2026TP3_PRODUCTO_033888 | Limpieza   |      3078.00
      133912 | TP3_SB2026TP3_PRODUCTO_033912 | Bebidas    |      3966.00
      133941 | TP3_SB2026TP3_PRODUCTO_033941 | Almacen    |       538.00
      133968 | TP3_SB2026TP3_PRODUCTO_033968 | Limpieza   |      1537.00
      133970 | TP3_SB2026TP3_PRODUCTO_033970 | Congelados |      1611.00
      134028 | TP3_SB2026TP3_PRODUCTO_034028 | Limpieza   |      3757.00
      134052 | TP3_SB2026TP3_PRODUCTO_034052 | Bebidas    |      4645.00
      134057 | TP3_SB2026TP3_PRODUCTO_034057 | Bebidas    |      4830.00
      134084 | TP3_SB2026TP3_PRODUCTO_034084 | Perfumeria |      1328.00
      134108 | TP3_SB2026TP3_PRODUCTO_034108 | Limpieza   |      2216.00
      134113 | TP3_SB2026TP3_PRODUCTO_034113 | Limpieza   |      2401.00
      134139 | TP3_SB2026TP3_PRODUCTO_034139 | Perfumeria |      3363.00
      134166 | TP3_SB2026TP3_PRODUCTO_034166 | Almacen    |      4362.00
      134168 | TP3_SB2026TP3_PRODUCTO_034168 | Limpieza   |      4436.00
      134195 | TP3_SB2026TP3_PRODUCTO_034195 | Congelados |       934.00
      134224 | TP3_SB2026TP3_PRODUCTO_034224 | Perfumeria |      2007.00
      134248 | TP3_SB2026TP3_PRODUCTO_034248 | Limpieza   |      2895.00
      134277 | TP3_SB2026TP3_PRODUCTO_034277 | Bebidas    |      3968.00
      134279 | TP3_SB2026TP3_PRODUCTO_034279 | Perfumeria |      4042.00
      134306 | TP3_SB2026TP3_PRODUCTO_034306 | Almacen    |       540.00
      134333 | TP3_SB2026TP3_PRODUCTO_034333 | Limpieza   |      1539.00
      134335 | TP3_SB2026TP3_PRODUCTO_034335 | Congelados |      1613.00
      134364 | TP3_SB2026TP3_PRODUCTO_034364 | Perfumeria |      2686.00
      134393 | TP3_SB2026TP3_PRODUCTO_034393 | Limpieza   |      3759.00
      134417 | TP3_SB2026TP3_PRODUCTO_034417 | Bebidas    |      4647.00
      134422 | TP3_SB2026TP3_PRODUCTO_034422 | Bebidas    |      4832.00
      134446 | TP3_SB2026TP3_PRODUCTO_034446 | Almacen    |      1219.00
      134473 | TP3_SB2026TP3_PRODUCTO_034473 | Limpieza   |      2218.00
      134504 | TP3_SB2026TP3_PRODUCTO_034504 | Perfumeria |      3365.00
      134533 | TP3_SB2026TP3_PRODUCTO_034533 | Limpieza   |      4438.00
      134562 | TP3_SB2026TP3_PRODUCTO_034562 | Bebidas    |      1010.00
      134589 | TP3_SB2026TP3_PRODUCTO_034589 | Perfumeria |      2009.00
      134615 | TP3_SB2026TP3_PRODUCTO_034615 | Congelados |      2971.00
      134642 | TP3_SB2026TP3_PRODUCTO_034642 | Bebidas    |      3970.00
      134644 | TP3_SB2026TP3_PRODUCTO_034644 | Perfumeria |      4044.00
      134671 | TP3_SB2026TP3_PRODUCTO_034671 | Almacen    |       542.00
      134731 | TP3_SB2026TP3_PRODUCTO_034731 | Almacen    |      2762.00
      134755 | TP3_SB2026TP3_PRODUCTO_034755 | Congelados |      3650.00
      134758 | TP3_SB2026TP3_PRODUCTO_034758 | Limpieza   |      3761.00
      134782 | TP3_SB2026TP3_PRODUCTO_034782 | Bebidas    |      4649.00
      134787 | TP3_SB2026TP3_PRODUCTO_034787 | Bebidas    |      4834.00
      134811 | TP3_SB2026TP3_PRODUCTO_034811 | Almacen    |      1221.00
      134869 | TP3_SB2026TP3_PRODUCTO_034869 | Perfumeria |      3367.00
      134871 | TP3_SB2026TP3_PRODUCTO_034871 | Almacen    |      3441.00
      134898 | TP3_SB2026TP3_PRODUCTO_034898 | Limpieza   |      4440.00
      134922 | TP3_SB2026TP3_PRODUCTO_034922 | Bebidas    |       827.00
      134927 | TP3_SB2026TP3_PRODUCTO_034927 | Bebidas    |      1012.00
      135009 | TP3_SB2026TP3_PRODUCTO_035009 | Perfumeria |      4046.00
      135036 | TP3_SB2026TP3_PRODUCTO_035036 | Almacen    |       544.00
      135038 | TP3_SB2026TP3_PRODUCTO_035038 | Limpieza   |       618.00
      135065 | TP3_SB2026TP3_PRODUCTO_035065 | Congelados |      1617.00
      135091 | TP3_SB2026TP3_PRODUCTO_035091 | Almacen    |      2579.00
      135096 | TP3_SB2026TP3_PRODUCTO_035096 | Almacen    |      2764.00
      135147 | TP3_SB2026TP3_PRODUCTO_035147 | Bebidas    |      4651.00
      135152 | TP3_SB2026TP3_PRODUCTO_035152 | Bebidas    |      4836.00
      135176 | TP3_SB2026TP3_PRODUCTO_035176 | Almacen    |      1223.00
      135207 | TP3_SB2026TP3_PRODUCTO_035207 | Bebidas    |      2370.00
      135231 | TP3_SB2026TP3_PRODUCTO_035231 | Almacen    |      3258.00
      135234 | TP3_SB2026TP3_PRODUCTO_035234 | Perfumeria |      3369.00
      135236 | TP3_SB2026TP3_PRODUCTO_035236 | Almacen    |      3443.00
      135263 | TP3_SB2026TP3_PRODUCTO_035263 | Limpieza   |      4442.00
      135287 | TP3_SB2026TP3_PRODUCTO_035287 | Bebidas    |       829.00
      135292 | TP3_SB2026TP3_PRODUCTO_035292 | Bebidas    |      1014.00
      135316 | TP3_SB2026TP3_PRODUCTO_035316 | Almacen    |      1902.00
      135345 | TP3_SB2026TP3_PRODUCTO_035345 | Congelados |      2975.00
      135347 | TP3_SB2026TP3_PRODUCTO_035347 | Bebidas    |      3049.00
      135374 | TP3_SB2026TP3_PRODUCTO_035374 | Perfumeria |      4048.00
      135403 | TP3_SB2026TP3_PRODUCTO_035403 | Limpieza   |       620.00
      135432 | TP3_SB2026TP3_PRODUCTO_035432 | Bebidas    |      1693.00
      135456 | TP3_SB2026TP3_PRODUCTO_035456 | Almacen    |      2581.00
      135461 | TP3_SB2026TP3_PRODUCTO_035461 | Almacen    |      2766.00
      135485 | TP3_SB2026TP3_PRODUCTO_035485 | Congelados |      3654.00
      135512 | TP3_SB2026TP3_PRODUCTO_035512 | Bebidas    |      4653.00
      135514 | TP3_SB2026TP3_PRODUCTO_035514 | Perfumeria |      4727.00
      135541 | TP3_SB2026TP3_PRODUCTO_035541 | Almacen    |      1225.00
      135572 | TP3_SB2026TP3_PRODUCTO_035572 | Bebidas    |      2372.00
      135596 | TP3_SB2026TP3_PRODUCTO_035596 | Almacen    |      3260.00
      135601 | TP3_SB2026TP3_PRODUCTO_035601 | Almacen    |      3445.00
      135628 | TP3_SB2026TP3_PRODUCTO_035628 | Limpieza   |      4444.00
      135652 | TP3_SB2026TP3_PRODUCTO_035652 | Bebidas    |       831.00
      135657 | TP3_SB2026TP3_PRODUCTO_035657 | Bebidas    |      1016.00
      135710 | TP3_SB2026TP3_PRODUCTO_035710 | Congelados |      2977.00
      135712 | TP3_SB2026TP3_PRODUCTO_035712 | Bebidas    |      3051.00
      135739 | TP3_SB2026TP3_PRODUCTO_035739 | Perfumeria |      4050.00
      135741 | TP3_SB2026TP3_PRODUCTO_035741 | Almacen    |      4124.00
      135768 | TP3_SB2026TP3_PRODUCTO_035768 | Limpieza   |       622.00
      135792 | TP3_SB2026TP3_PRODUCTO_035792 | Bebidas    |      1510.00
      135821 | TP3_SB2026TP3_PRODUCTO_035821 | Almacen    |      2583.00
      135823 | TP3_SB2026TP3_PRODUCTO_035823 | Limpieza   |      2657.00
      135850 | TP3_SB2026TP3_PRODUCTO_035850 | Congelados |      3656.00
      135879 | TP3_SB2026TP3_PRODUCTO_035879 | Perfumeria |      4729.00
      135908 | TP3_SB2026TP3_PRODUCTO_035908 | Limpieza   |      1301.00
      135937 | TP3_SB2026TP3_PRODUCTO_035937 | Bebidas    |      2374.00
      135961 | TP3_SB2026TP3_PRODUCTO_035961 | Almacen    |      3262.00
      135966 | TP3_SB2026TP3_PRODUCTO_035966 | Almacen    |      3447.00
      135990 | TP3_SB2026TP3_PRODUCTO_035990 | Congelados |      4335.00
      136017 | TP3_SB2026TP3_PRODUCTO_036017 | Bebidas    |       833.00
      136048 | TP3_SB2026TP3_PRODUCTO_036048 | Limpieza   |      1980.00
      136077 | TP3_SB2026TP3_PRODUCTO_036077 | Bebidas    |      3053.00
      136104 | TP3_SB2026TP3_PRODUCTO_036104 | Perfumeria |      4052.00
      136106 | TP3_SB2026TP3_PRODUCTO_036106 | Almacen    |      4126.00
      136133 | TP3_SB2026TP3_PRODUCTO_036133 | Limpieza   |       624.00
      136186 | TP3_SB2026TP3_PRODUCTO_036186 | Almacen    |      2585.00
      136188 | TP3_SB2026TP3_PRODUCTO_036188 | Limpieza   |      2659.00
      136215 | TP3_SB2026TP3_PRODUCTO_036215 | Congelados |      3658.00
      136217 | TP3_SB2026TP3_PRODUCTO_036217 | Bebidas    |      3732.00
      136244 | TP3_SB2026TP3_PRODUCTO_036244 | Perfumeria |      4731.00
      136273 | TP3_SB2026TP3_PRODUCTO_036273 | Limpieza   |      1303.00
      136299 | TP3_SB2026TP3_PRODUCTO_036299 | Perfumeria |      2265.00
      136326 | TP3_SB2026TP3_PRODUCTO_036326 | Almacen    |      3264.00
      136331 | TP3_SB2026TP3_PRODUCTO_036331 | Almacen    |      3449.00
      136355 | TP3_SB2026TP3_PRODUCTO_036355 | Congelados |      4337.00
      136384 | TP3_SB2026TP3_PRODUCTO_036384 | Perfumeria |       909.00
      136413 | TP3_SB2026TP3_PRODUCTO_036413 | Limpieza   |      1982.00
      136415 | TP3_SB2026TP3_PRODUCTO_036415 | Congelados |      2056.00
      136442 | TP3_SB2026TP3_PRODUCTO_036442 | Bebidas    |      3055.00
      136466 | TP3_SB2026TP3_PRODUCTO_036466 | Almacen    |      3943.00
      136471 | TP3_SB2026TP3_PRODUCTO_036471 | Almacen    |      4128.00
      136524 | TP3_SB2026TP3_PRODUCTO_036524 | Perfumeria |      1588.00
